"X","ghocode","ghodisplay","ghourl","publishstatecode","publishstatedisplay","publishstateurl","yearcode","yeardisplay","yearurl","regioncode","regiondisplay","regionurl","countrycode","countrydisplay","countryurl","agegroupcode","agegroupdisplay","agegroupurl","sexcode","sexdisplay","sexurl","displayvalue","numeric","low","high","comments"
10278,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1982,1982,NA,"AMR","Americas",NA,"ECU","Ecuador",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.8 [22.2-27.4]",24.8,22.2,27.4,""
10279,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1984,1984,NA,"AMR","Americas",NA,"ECU","Ecuador",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.0 [22.7-27.4]",25,22.7,27.4,""
10280,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1989,1989,NA,"AMR","Americas",NA,"ECU","Ecuador",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.4 [23.6-27.3]",25.4,23.6,27.3,""
10281,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1991,1991,NA,"AMR","Americas",NA,"ECU","Ecuador",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.5 [23.9-27.2]",25.5,23.9,27.2,""
10282,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1998,1998,NA,"AMR","Americas",NA,"ECU","Ecuador",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.1 [25.0-27.3]",26.1,25,27.3,""
10283,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2000,2000,NA,"AMR","Americas",NA,"ECU","Ecuador",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.3 [25.2-27.3]",26.3,25.2,27.3,""
10284,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2007,2007,NA,"AMR","Americas",NA,"ECU","Ecuador",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.9 [25.7-28.0]",26.9,25.7,28,""
10285,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1981,1981,NA,"EMR","Eastern Mediterranean",NA,"EGY","Egypt",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.5 [23.8-27.3]",25.5,23.8,27.3,""
10286,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1986,1986,NA,"EMR","Eastern Mediterranean",NA,"EGY","Egypt",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.4 [25.3-27.6]",26.4,25.3,27.6,""
10287,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1988,1988,NA,"EMR","Eastern Mediterranean",NA,"EGY","Egypt",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.7 [25.8-27.7]",26.7,25.8,27.7,""
10288,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1995,1995,NA,"EMR","Eastern Mediterranean",NA,"EGY","Egypt",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"27.8 [27.3-28.3]",27.8,27.3,28.3,""
10289,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1997,1997,NA,"EMR","Eastern Mediterranean",NA,"EGY","Egypt",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"28.1 [27.7-28.6]",28.1,27.7,28.6,""
10290,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2004,2004,NA,"EMR","Eastern Mediterranean",NA,"EGY","Egypt",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"29.3 [28.9-29.7]",29.3,28.9,29.7,""
10291,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2006,2006,NA,"EMR","Eastern Mediterranean",NA,"EGY","Egypt",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"29.6 [29.1-30.0]",29.6,29.1,30,""
10292,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1983,1983,NA,"AMR","Americas",NA,"SLV","El Salvador",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.1 [21.8-26.3]",24.1,21.8,26.3,""
10293,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1985,1985,NA,"AMR","Americas",NA,"SLV","El Salvador",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.3 [22.3-26.3]",24.3,22.3,26.3,""
10294,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1992,1992,NA,"AMR","Americas",NA,"SLV","El Salvador",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.2 [23.8-26.5]",25.2,23.8,26.5,""
10295,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1994,1994,NA,"AMR","Americas",NA,"SLV","El Salvador",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.4 [24.2-26.7]",25.4,24.2,26.7,""
10296,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2001,2001,NA,"AMR","Americas",NA,"SLV","El Salvador",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.5 [25.8-27.3]",26.5,25.8,27.3,""
10297,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2003,2003,NA,"AMR","Americas",NA,"SLV","El Salvador",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.9 [26.2-27.6]",26.9,26.2,27.6,""
10298,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1980,1980,NA,"AFR","Africa",NA,"GNQ","Equatorial Guinea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.1 [16.4-23.8]",20.1,16.4,23.8,""
10299,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1982,1982,NA,"AFR","Africa",NA,"GNQ","Equatorial Guinea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.3 [16.9-23.8]",20.3,16.9,23.8,""
10300,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1984,1984,NA,"AFR","Africa",NA,"GNQ","Equatorial Guinea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.5 [17.2-23.8]",20.5,17.2,23.8,""
10301,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1989,1989,NA,"AFR","Africa",NA,"GNQ","Equatorial Guinea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.9 [17.9-23.9]",20.9,17.9,23.9,""
10302,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1991,1991,NA,"AFR","Africa",NA,"GNQ","Equatorial Guinea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"21.1 [18.1-24.1]",21.1,18.1,24.1,""
10303,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1998,1998,NA,"AFR","Africa",NA,"GNQ","Equatorial Guinea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"22.1 [19.2-25.0]",22.1,19.2,25,""
10304,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2000,2000,NA,"AFR","Africa",NA,"GNQ","Equatorial Guinea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"22.6 [19.7-25.5]",22.6,19.7,25.5,""
10305,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2005,2005,NA,"AFR","Africa",NA,"GNQ","Equatorial Guinea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.8 [20.7-27.0]",23.8,20.7,27,""
10306,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2007,2007,NA,"AFR","Africa",NA,"GNQ","Equatorial Guinea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.2 [20.9-27.5]",24.2,20.9,27.5,""
10307,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1981,1981,NA,"AFR","Africa",NA,"ERI","Eritrea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"18.7 [16.6-20.7]",18.7,16.6,20.7,""
10308,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1986,1986,NA,"AFR","Africa",NA,"ERI","Eritrea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"19.0 [17.5-20.4]",19,17.5,20.4,""
10309,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1988,1988,NA,"AFR","Africa",NA,"ERI","Eritrea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"19.2 [17.9-20.4]",19.2,17.9,20.4,""
10310,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1995,1995,NA,"AFR","Africa",NA,"ERI","Eritrea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"19.8 [19.0-20.5]",19.8,19,20.5,""
10311,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1997,1997,NA,"AFR","Africa",NA,"ERI","Eritrea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.0 [19.3-20.6]",20,19.3,20.6,""
10312,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2004,2004,NA,"AFR","Africa",NA,"ERI","Eritrea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.5 [19.9-21.1]",20.5,19.9,21.1,""
10313,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2006,2006,NA,"AFR","Africa",NA,"ERI","Eritrea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.6 [19.9-21.4]",20.6,19.9,21.4,""
10314,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1983,1983,NA,"EUR","Europe",NA,"EST","Estonia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.0 [24.3-27.6]",26,24.3,27.6,""
10315,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1985,1985,NA,"EUR","Europe",NA,"EST","Estonia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.8 [24.4-27.2]",25.8,24.4,27.2,""
10316,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1992,1992,NA,"EUR","Europe",NA,"EST","Estonia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.2 [24.3-26.1]",25.2,24.3,26.1,""
10317,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1994,1994,NA,"EUR","Europe",NA,"EST","Estonia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.0 [24.2-25.9]",25,24.2,25.9,""
10318,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2001,2001,NA,"EUR","Europe",NA,"EST","Estonia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.2 [24.1-26.2]",25.2,24.1,26.2,""
10319,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2003,2003,NA,"EUR","Europe",NA,"EST","Estonia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.3 [24.0-26.5]",25.3,24,26.5,""
10320,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1980,1980,NA,"AFR","Africa",NA,"ETH","Ethiopia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"18.9 [16.6-21.3]",18.9,16.6,21.3,""
10321,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1982,1982,NA,"AFR","Africa",NA,"ETH","Ethiopia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"19.0 [17.0-21.1]",19,17,21.1,""
10322,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1989,1989,NA,"AFR","Africa",NA,"ETH","Ethiopia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"19.3 [18.0-20.7]",19.3,18,20.7,""
10323,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1991,1991,NA,"AFR","Africa",NA,"ETH","Ethiopia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"19.4 [18.2-20.6]",19.4,18.2,20.6,""
10324,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1998,1998,NA,"AFR","Africa",NA,"ETH","Ethiopia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"19.9 [19.1-20.6]",19.9,19.1,20.6,""
10325,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2000,2000,NA,"AFR","Africa",NA,"ETH","Ethiopia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.0 [19.4-20.6]",20,19.4,20.6,""
10326,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2005,2005,NA,"AFR","Africa",NA,"ETH","Ethiopia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.4 [19.8-21.0]",20.4,19.8,21,""
10327,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2007,2007,NA,"AFR","Africa",NA,"ETH","Ethiopia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.6 [19.9-21.3]",20.6,19.9,21.3,""
10328,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1986,1986,NA,"WPR","Western Pacific",NA,"FJI","Fiji",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.5 [22.3-26.7]",24.5,22.3,26.7,""
10329,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1988,1988,NA,"WPR","Western Pacific",NA,"FJI","Fiji",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.9 [22.9-26.9]",24.9,22.9,26.9,""
10330,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1995,1995,NA,"WPR","Western Pacific",NA,"FJI","Fiji",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.3 [25.0-27.7]",26.3,25,27.7,""
10331,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1997,1997,NA,"WPR","Western Pacific",NA,"FJI","Fiji",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.7 [25.6-27.9]",26.7,25.6,27.9,""
10332,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2002,2002,NA,"WPR","Western Pacific",NA,"FJI","Fiji",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"27.8 [26.8-28.9]",27.8,26.8,28.9,""
10333,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2004,2004,NA,"WPR","Western Pacific",NA,"FJI","Fiji",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"28.3 [27.2-29.4]",28.3,27.2,29.4,""
10334,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1983,1983,NA,"EUR","Europe",NA,"FIN","Finland",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.2 [24.3-26.0]",25.2,24.3,26,""
10335,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1985,1985,NA,"EUR","Europe",NA,"FIN","Finland",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.2 [24.5-26.0]",25.2,24.5,26,""
10336,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1992,1992,NA,"EUR","Europe",NA,"FIN","Finland",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.6 [24.9-26.2]",25.6,24.9,26.2,""
10337,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1994,1994,NA,"EUR","Europe",NA,"FIN","Finland",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.6 [25.0-26.2]",25.6,25,26.2,""
10338,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1999,1999,NA,"EUR","Europe",NA,"FIN","Finland",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.8 [25.2-26.4]",25.8,25.2,26.4,""
10339,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2001,2001,NA,"EUR","Europe",NA,"FIN","Finland",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.9 [25.3-26.4]",25.9,25.3,26.4,""
10340,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1980,1980,NA,"EUR","Europe",NA,"FRA","France",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.3 [22.8-25.9]",24.3,22.8,25.9,""
10341,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1982,1982,NA,"EUR","Europe",NA,"FRA","France",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.4 [23.0-25.8]",24.4,23,25.8,""
10342,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1989,1989,NA,"EUR","Europe",NA,"FRA","France",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.6 [23.6-25.5]",24.6,23.6,25.5,""
10343,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1991,1991,NA,"EUR","Europe",NA,"FRA","France",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.6 [23.7-25.5]",24.6,23.7,25.5,""
10344,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1996,1996,NA,"EUR","Europe",NA,"FRA","France",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.8 [24.0-25.7]",24.8,24,25.7,""
10345,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1998,1998,NA,"EUR","Europe",NA,"FRA","France",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.9 [24.1-25.7]",24.9,24.1,25.7,""
10346,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2005,2005,NA,"EUR","Europe",NA,"FRA","France",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.2 [24.4-26.0]",25.2,24.4,26,""
10347,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2007,2007,NA,"EUR","Europe",NA,"FRA","France",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.3 [24.4-26.2]",25.3,24.4,26.2,""
10348,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1986,1986,NA,"AFR","Africa",NA,"GAB","Gabon",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"22.6 [20.6-24.6]",22.6,20.6,24.6,""
10349,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1988,1988,NA,"AFR","Africa",NA,"GAB","Gabon",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"22.8 [21.0-24.5]",22.8,21,24.5,""
10350,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1993,1993,NA,"AFR","Africa",NA,"GAB","Gabon",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.3 [22.1-24.6]",23.3,22.1,24.6,""
10351,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1995,1995,NA,"AFR","Africa",NA,"GAB","Gabon",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.6 [22.5-24.7]",23.6,22.5,24.7,""
