"Country","Indicator","Unit","Date","Value","Code"
"Saudi Arabia","BMI adults % overweight (>=25.0)","%","1/1/2000 0:00",72.5,"SAU"
"Saudi Arabia","BMI adults % pre-obese (25.0-29.99)","%","1/1/1999 0:00",36.9,"SAU"
"Saudi Arabia","BMI adults % pre-obese (25.0-29.99)","%","1/1/2000 0:00",36.9,"SAU"
"Saudi Arabia","BMI females % normal (18.5-24.99)","%","1/1/2004 0:00",23.7,"SAU"
"Saudi Arabia","BMI females % normal (18.5-24.99)","%","1/1/2005 0:00",23.7,"SAU"
"Saudi Arabia","BMI females % obese (>=30.0)","%","1/1/1999 0:00",44,"SAU"
"Saudi Arabia","BMI females % obese (>=30.0)","%","1/1/2000 0:00",44,"SAU"
"Saudi Arabia","BMI females % obese (>=30.0)","%","1/1/2004 0:00",43.8,"SAU"
"Saudi Arabia","BMI females % obese (>=30.0)","%","1/1/2005 0:00",43.8,"SAU"
"Saudi Arabia","BMI females % overweight (>=25.0)","%","1/1/1999 0:00",75.8,"SAU"
"Saudi Arabia","BMI females % overweight (>=25.0)","%","1/1/2000 0:00",75.8,"SAU"
"Saudi Arabia","BMI females % overweight (>=25.0)","%","1/1/2004 0:00",71.4,"SAU"
"Saudi Arabia","BMI females % overweight (>=25.0)","%","1/1/2005 0:00",71.4,"SAU"
"Saudi Arabia","BMI females % pre-obese (25.0-29.99)","%","1/1/1999 0:00",32,"SAU"
"Saudi Arabia","BMI females % pre-obese (25.0-29.99)","%","1/1/2000 0:00",32,"SAU"
"Saudi Arabia","BMI females % pre-obese (25.0-29.99)","%","1/1/2004 0:00",28,"SAU"
"Saudi Arabia","BMI females % pre-obese (25.0-29.99)","%","1/1/2005 0:00",28,"SAU"
"Saudi Arabia","BMI females % underweight (<18.5)","%","1/1/2004 0:00",4.9,"SAU"
"Saudi Arabia","BMI females % underweight (<18.5)","%","1/1/2005 0:00",4.9,"SAU"
"Saudi Arabia","BMI males % normal (18.5-24.99)","%","1/1/2004 0:00",27.8,"SAU"
"Saudi Arabia","BMI males % normal (18.5-24.99)","%","1/1/2005 0:00",27.8,"SAU"
"Saudi Arabia","BMI males % obese (>=30.0)","%","1/1/1999 0:00",26.4,"SAU"
"Saudi Arabia","BMI males % obese (>=30.0)","%","1/1/2000 0:00",26.4,"SAU"
"Saudi Arabia","BMI males % obese (>=30.0)","%","1/1/2004 0:00",28.3,"SAU"
"Saudi Arabia","BMI males % obese (>=30.0)","%","1/1/2005 0:00",28.3,"SAU"
"Saudi Arabia","BMI males % overweight (>=25.0)","%","1/1/1999 0:00",68.8,"SAU"
"Saudi Arabia","BMI males % overweight (>=25.0)","%","1/1/2000 0:00",68.8,"SAU"
"Saudi Arabia","BMI males % overweight (>=25.0)","%","1/1/2004 0:00",66.2,"SAU"
"Saudi Arabia","BMI males % overweight (>=25.0)","%","1/1/2005 0:00",66.2,"SAU"
"Saudi Arabia","BMI males % pre-obese (25.0-29.99)","%","1/1/1999 0:00",42.4,"SAU"
"Saudi Arabia","BMI males % pre-obese (25.0-29.99)","%","1/1/2000 0:00",42.4,"SAU"
"Saudi Arabia","BMI males % pre-obese (25.0-29.99)","%","1/1/2004 0:00",37.9,"SAU"
"Saudi Arabia","BMI males % pre-obese (25.0-29.99)","%","1/1/2005 0:00",37.9,"SAU"
"Saudi Arabia","BMI males % underweight (<18.5)","%","1/1/2004 0:00",5.9,"SAU"
"Saudi Arabia","BMI males % underweight (<18.5)","%","1/1/2005 0:00",5.9,"SAU"
"Senegal","BMI females % moderate and severe thinness (<=17)","%","1/1/2005 0:00",6.4,"SEN"
"Senegal","BMI females % normal (18.5-24.99)","%","1/1/2005 0:00",59.9,"SEN"
"Senegal","BMI females % obese (>=30.0)","%","1/1/2005 0:00",7.2,"SEN"
"Senegal","BMI females % overweight (>=25.0)","%","1/1/2005 0:00",21.9,"SEN"
"Senegal","BMI females % pre-obese (25.0-29.99)","%","1/1/2005 0:00",15,"SEN"
"Senegal","BMI females % underweight (<18.5)","%","1/1/2005 0:00",18.2,"SEN"
"Serbia and Montenegro","BMI adults % obese (>=30.0)","%","1/1/2000 0:00",17.4,"SRB"
"Serbia and Montenegro","BMI adults % overweight (>=25.0)","%","1/1/2000 0:00",54,"SRB"
"Serbia and Montenegro","BMI adults % pre-obese (25.0-29.99)","%","1/1/2000 0:00",36.6,"SRB"
"Serbia and Montenegro","BMI females % obese (>=30.0)","%","1/1/2000 0:00",20,"SRB"
"Serbia and Montenegro","BMI females % overweight (>=25.0)","%","1/1/2000 0:00",50.9,"SRB"
"Serbia and Montenegro","BMI females % pre-obese (25.0-29.99)","%","1/1/2000 0:00",31,"SRB"
"Serbia and Montenegro","BMI males % obese (>=30.0)","%","1/1/2000 0:00",14.4,"SRB"
"Serbia and Montenegro","BMI males % pre-obese (25.0-29.99)","%","1/1/2000 0:00",43,"SRB"
"Seychelles","BMI adults % obese (>=30.0)","%","1/1/2004 0:00",25.1,"SYC"
"Seychelles","BMI adults % overweight (>=25.0)","%","1/1/2004 0:00",60.1,"SYC"
"Seychelles","BMI females % obese (>=30.0)","%","1/1/2004 0:00",35.2,"SYC"
"Seychelles","BMI females % overweight (>=25.0)","%","1/1/2004 0:00",68.3,"SYC"
"Seychelles","BMI males % obese (>=30.0)","%","1/1/2004 0:00",15,"SYC"
"Seychelles","BMI males % overweight (>=25.0)","%","1/1/2004 0:00",52,"SYC"
"Singapore","BMI adults % normal (18.5-24.99)","%","1/1/2004 0:00",58.3,"SGP"
"Singapore","BMI adults % obese (>=30.0)","%","1/1/2004 0:00",6.9,"SGP"
"Singapore","BMI adults % overweight (>=25.0)","%","1/1/2004 0:00",32.5,"SGP"
"Singapore","BMI adults % pre-obese (25.0-29.99)","%","1/1/2004 0:00",25.6,"SGP"
"Singapore","BMI adults % underweight (<18.5)","%","1/1/2004 0:00",9.2,"SGP"
"Singapore","BMI females % normal (18.5-24.99)","%","1/1/2004 0:00",57.9,"SGP"
"Singapore","BMI females % obese (>=30.0)","%","1/1/2004 0:00",7.3,"SGP"
"Singapore","BMI females % overweight (>=25.0)","%","1/1/2004 0:00",29.9,"SGP"
"Singapore","BMI females % pre-obese (25.0-29.99)","%","1/1/2004 0:00",23,"SGP"
"Singapore","BMI females % underweight (<18.5)","%","1/1/2004 0:00",12.2,"SGP"
"Singapore","BMI males % normal (18.5-24.99)","%","1/1/2004 0:00",58.8,"SGP"
"Singapore","BMI males % obese (>=30.0)","%","1/1/2004 0:00",6.4,"SGP"
"Singapore","BMI males % overweight (>=25.0)","%","1/1/2004 0:00",35,"SGP"
"Singapore","BMI males % pre-obese (25.0-29.99)","%","1/1/2004 0:00",28.6,"SGP"
"Singapore","BMI males % underweight (<18.5)","%","1/1/2004 0:00",6.2,"SGP"
"Slovakia","BMI adults % normal (18.5-24.99)","%","1/1/2002 0:00",48.6,"SVK"
"Slovakia","BMI adults % obese (>=30.0)","%","1/1/2002 0:00",14.3,"SVK"
"Slovakia","BMI adults % overweight (>=25.0)","%","1/1/2002 0:00",46.7,"SVK"
"Slovakia","BMI adults % pre-obese (25.0-29.99)","%","1/1/2002 0:00",32.4,"SVK"
"Slovakia","BMI adults % underweight (<18.5)","%","1/1/2002 0:00",4.7,"SVK"
"Slovakia","BMI females % normal (18.5-24.99)","%","1/1/2002 0:00",55.3,"SVK"
"Slovakia","BMI females % obese (>=30.0)","%","1/1/2002 0:00",15,"SVK"
"Slovakia","BMI females % overweight (>=25.0)","%","1/1/2002 0:00",37.4,"SVK"
"Slovakia","BMI females % pre-obese (25.0-29.99)","%","1/1/2002 0:00",22,"SVK"
"Slovakia","BMI females % underweight (<18.5)","%","1/1/2002 0:00",7.4,"SVK"
"Slovakia","BMI males % normal (18.5-24.99)","%","1/1/2002 0:00",17,"SVK"
"Slovakia","BMI males % obese (>=30.0)","%","1/1/2002 0:00",13.5,"SVK"
"Slovakia","BMI males % overweight (>=25.0)","%","1/1/2002 0:00",57.8,"SVK"
"Slovakia","BMI males % pre-obese (25.0-29.99)","%","1/1/2002 0:00",44.3,"SVK"
"Slovakia","BMI males % underweight (<18.5)","%","1/1/2002 0:00",1.6,"SVK"
"Slovenia","BMI adults % obese (>=30.0)","%","1/1/2001 0:00",15,"SVN"
"Slovenia","BMI females % obese (>=30.0)","%","1/1/2001 0:00",13.8,"SVN"
"Slovenia","BMI males % obese (>=30.0)","%","1/1/2001 0:00",16.5,"SVN"
"South Africa","BMI females % normal (18.5-24.99)","%","1/1/2003 0:00",38.9,"ZAF"
"South Africa","BMI females % normal (18.5-24.99)","%","1/1/2004 0:00",38.9,"ZAF"
"South Africa","BMI females % obese (>=30.0)","%","1/1/2003 0:00",27.4,"ZAF"
"South Africa","BMI females % obese (>=30.0)","%","1/1/2004 0:00",27.4,"ZAF"
"South Africa","BMI females % overweight (>=25.0)","%","1/1/2003 0:00",54.9,"ZAF"
"South Africa","BMI females % overweight (>=25.0)","%","1/1/2004 0:00",54.9,"ZAF"
"South Africa","BMI females % pre-obese (25.0-29.99)","%","1/1/2003 0:00",28,"ZAF"
"South Africa","BMI females % pre-obese (25.0-29.99)","%","1/1/2004 0:00",28,"ZAF"
"South Africa","BMI females % underweight (<18.5)","%","1/1/2003 0:00",6.2,"ZAF"
"South Africa","BMI females % underweight (<18.5)","%","1/1/2004 0:00",6.2,"ZAF"
"South Africa","BMI males % normal (18.5-24.99)","%","1/1/2003 0:00",57.7,"ZAF"
"South Africa","BMI males % normal (18.5-24.99)","%","1/1/2004 0:00",57.7,"ZAF"
"South Africa","BMI males % obese (>=30.0)","%","1/1/2003 0:00",8.8,"ZAF"
"South Africa","BMI males % obese (>=30.0)","%","1/1/2004 0:00",8.8,"ZAF"
"South Africa","BMI males % overweight (>=25.0)","%","1/1/2003 0:00",29.8,"ZAF"
"South Africa","BMI males % overweight (>=25.0)","%","1/1/2004 0:00",29.8,"ZAF"
"South Africa","BMI males % pre-obese (25.0-29.99)","%","1/1/2003 0:00",21,"ZAF"
"South Africa","BMI males % pre-obese (25.0-29.99)","%","1/1/2004 0:00",21,"ZAF"
"South Africa","BMI males % underweight (<18.5)","%","1/1/2003 0:00",12.5,"ZAF"
"South Africa","BMI males % underweight (<18.5)","%","1/1/2004 0:00",12.5,"ZAF"
"Spain","BMI adults % normal (18.5-24.99)","%","1/1/2003 0:00",48.3,"ESP"
"Spain","BMI adults % normal (18.5-24.99)","%","1/1/2006 0:00",44.9,"ESP"
"Spain","BMI adults % normal (18.5-24.99)","%","1/1/2007 0:00",44.9,"ESP"
"Spain","BMI adults % obese (>=30.0)","%","1/1/2001 0:00",12.8,"ESP"
"Spain","BMI adults % obese (>=30.0)","%","1/1/2003 0:00",13.3,"ESP"
"Spain","BMI adults % obese (>=30.0)","%","1/1/2006 0:00",15.6,"ESP"
"Spain","BMI adults % obese (>=30.0)","%","1/1/2007 0:00",15.6,"ESP"
"Spain","BMI adults % overweight (>=25.0)","%","1/1/2001 0:00",36,"ESP"
"Spain","BMI adults % overweight (>=25.0)","%","1/1/2003 0:00",49,"ESP"
"Spain","BMI adults % overweight (>=25.0)","%","1/1/2006 0:00",53.4,"ESP"
"Spain","BMI adults % overweight (>=25.0)","%","1/1/2007 0:00",53.4,"ESP"
"Spain","BMI adults % pre-obese (25.0-29.99)","%","1/1/2003 0:00",35.7,"ESP"
"Spain","BMI adults % pre-obese (25.0-29.99)","%","1/1/2006 0:00",37.8,"ESP"
"Spain","BMI adults % pre-obese (25.0-29.99)","%","1/1/2007 0:00",37.8,"ESP"
"Spain","BMI adults % underweight (<18.5)","%","1/1/2003 0:00",2.7,"ESP"
"Spain","BMI adults % underweight (<18.5)","%","1/1/2006 0:00",1.8,"ESP"
"Spain","BMI adults % underweight (<18.5)","%","1/1/2007 0:00",1.8,"ESP"
"Spain","BMI females % normal (18.5-24.99)","%","1/1/2003 0:00",54.5,"ESP"
"Spain","BMI females % normal (18.5-24.99)","%","1/1/2006 0:00",51.2,"ESP"
"Spain","BMI females % normal (18.5-24.99)","%","1/1/2007 0:00",51.2,"ESP"
"Spain","BMI females % obese (>=30.0)","%","1/1/2000 0:00",40.8,"ESP"
"Spain","BMI females % obese (>=30.0)","%","1/1/2001 0:00",40.8,"ESP"
"Spain","BMI females % obese (>=30.0)","%","1/1/2003 0:00",13.5,"ESP"
"Spain","BMI females % obese (>=30.0)","%","1/1/2006 0:00",15.4,"ESP"
"Spain","BMI females % obese (>=30.0)","%","1/1/2007 0:00",15.4,"ESP"
"Spain","BMI females % overweight (>=25.0)","%","1/1/2000 0:00",80.6,"ESP"
"Spain","BMI females % overweight (>=25.0)","%","1/1/2001 0:00",28,"ESP"
"Spain","BMI females % overweight (>=25.0)","%","1/1/2003 0:00",41.3,"ESP"
"Spain","BMI females % overweight (>=25.0)","%","1/1/2006 0:00",45.8,"ESP"
"Spain","BMI females % overweight (>=25.0)","%","1/1/2007 0:00",45.8,"ESP"
"Spain","BMI females % pre-obese (25.0-29.99)","%","1/1/2000 0:00",40,"ESP"
"Spain","BMI females % pre-obese (25.0-29.99)","%","1/1/2001 0:00",40,"ESP"
"Spain","BMI females % pre-obese (25.0-29.99)","%","1/1/2003 0:00",28,"ESP"
"Spain","BMI females % pre-obese (25.0-29.99)","%","1/1/2006 0:00",30,"ESP"
"Spain","BMI females % pre-obese (25.0-29.99)","%","1/1/2007 0:00",30,"ESP"
"Spain","BMI females % underweight (<18.5)","%","1/1/2003 0:00",4.1,"ESP"
"Spain","BMI females % underweight (<18.5)","%","1/1/2006 0:00",3,"ESP"
"Spain","BMI females % underweight (<18.5)","%","1/1/2007 0:00",3,"ESP"
"Spain","BMI males % normal (18.5-24.99)","%","1/1/2003 0:00",41.7,"ESP"
"Spain","BMI males % normal (18.5-24.99)","%","1/1/2006 0:00",38.7,"ESP"
"Spain","BMI males % normal (18.5-24.99)","%","1/1/2007 0:00",38.7,"ESP"
"Spain","BMI males % obese (>=30.0)","%","1/1/2000 0:00",31.5,"ESP"
"Spain","BMI males % obese (>=30.0)","%","1/1/2001 0:00",31.5,"ESP"
"Spain","BMI males % obese (>=30.0)","%","1/1/2003 0:00",13,"ESP"
"Spain","BMI males % obese (>=30.0)","%","1/1/2006 0:00",15.7,"ESP"
"Spain","BMI males % obese (>=30.0)","%","1/1/2007 0:00",15.7,"ESP"
"Spain","BMI males % overweight (>=25.0)","%","1/1/2000 0:00",80.5,"ESP"
"Spain","BMI males % overweight (>=25.0)","%","1/1/2001 0:00",44,"ESP"
"Spain","BMI males % overweight (>=25.0)","%","1/1/2003 0:00",57.1,"ESP"
"Spain","BMI males % overweight (>=25.0)","%","1/1/2006 0:00",60.7,"ESP"
"Spain","BMI males % overweight (>=25.0)","%","1/1/2007 0:00",60.7,"ESP"
"Spain","BMI males % pre-obese (25.0-29.99)","%","1/1/2000 0:00",49,"ESP"
"Spain","BMI males % pre-obese (25.0-29.99)","%","1/1/2001 0:00",49,"ESP"
"Spain","BMI males % pre-obese (25.0-29.99)","%","1/1/2003 0:00",44.1,"ESP"
"Spain","BMI males % pre-obese (25.0-29.99)","%","1/1/2006 0:00",45.1,"ESP"
"Spain","BMI males % pre-obese (25.0-29.99)","%","1/1/2007 0:00",45.1,"ESP"
"Spain","BMI males % underweight (<18.5)","%","1/1/2003 0:00",1.2,"ESP"
"Spain","BMI males % underweight (<18.5)","%","1/1/2006 0:00",0.5,"ESP"
"Spain","BMI males % underweight (<18.5)","%","1/1/2007 0:00",0.5,"ESP"
"Swaziland","BMI females % moderate and severe thinness (<=17)","%","1/1/2006 0:00",0.6,"SWZ"
"Swaziland","BMI females % moderate and severe thinness (<=17)","%","1/1/2007 0:00",0.6,"SWZ"
"Swaziland","BMI females % normal (18.5-24.99)","%","1/1/2006 0:00",46.2,"SWZ"
"Swaziland","BMI females % normal (18.5-24.99)","%","1/1/2007 0:00",46.2,"SWZ"
"Swaziland","BMI females % obese (>=30.0)","%","1/1/2006 0:00",23.1,"SWZ"
"Swaziland","BMI females % obese (>=30.0)","%","1/1/2007 0:00",23.1,"SWZ"
"Swaziland","BMI females % overweight (>=25.0)","%","1/1/2006 0:00",50.6,"SWZ"
"Swaziland","BMI females % overweight (>=25.0)","%","1/1/2007 0:00",50.6,"SWZ"
"Swaziland","BMI females % pre-obese (25.0-29.99)","%","1/1/2006 0:00",28,"SWZ"
"Swaziland","BMI females % pre-obese (25.0-29.99)","%","1/1/2007 0:00",28,"SWZ"
"Swaziland","BMI females % underweight (<18.5)","%","1/1/2006 0:00",3.2,"SWZ"
"Swaziland","BMI females % underweight (<18.5)","%","1/1/2007 0:00",3.2,"SWZ"
"Swaziland","BMI males % moderate and severe thinness (<=17)","%","1/1/2006 0:00",2.7,"SWZ"
"Swaziland","BMI males % moderate and severe thinness (<=17)","%","1/1/2007 0:00",2.7,"SWZ"
"Swaziland","BMI males % normal (18.5-24.99)","%","1/1/2006 0:00",72.4,"SWZ"
"Swaziland","BMI males % normal (18.5-24.99)","%","1/1/2007 0:00",72.4,"SWZ"
"Swaziland","BMI males % obese (>=30.0)","%","1/1/2006 0:00",3.9,"SWZ"
"Swaziland","BMI males % obese (>=30.0)","%","1/1/2007 0:00",3.9,"SWZ"
"Swaziland","BMI males % overweight (>=25.0)","%","1/1/2006 0:00",17.6,"SWZ"
"Swaziland","BMI males % overweight (>=25.0)","%","1/1/2007 0:00",17.6,"SWZ"
"Swaziland","BMI males % pre-obese (25.0-29.99)","%","1/1/2006 0:00",13.7,"SWZ"
"Swaziland","BMI males % pre-obese (25.0-29.99)","%","1/1/2007 0:00",13.7,"SWZ"
"Swaziland","BMI males % underweight (<18.5)","%","1/1/2006 0:00",10.1,"SWZ"
"Swaziland","BMI males % underweight (<18.5)","%","1/1/2007 0:00",10.1,"SWZ"
"Sweden","BMI adults % normal (18.5-24.99)","%","1/1/2009 0:00",52,"SWE"
"Sweden","BMI adults % obese (>=30.0)","%","1/1/1999 0:00",8.1,"SWE"
"Sweden","BMI adults % obese (>=30.0)","%","1/1/2000 0:00",9.2,"SWE"
"Sweden","BMI adults % obese (>=30.0)","%","1/1/2001 0:00",9.2,"SWE"
"Sweden","BMI adults % obese (>=30.0)","%","1/1/2009 0:00",12,"SWE"
"Sweden","BMI adults % overweight (>=25.0)","%","1/1/1999 0:00",40.4,"SWE"
"Sweden","BMI adults % overweight (>=25.0)","%","1/1/2000 0:00",42.7,"SWE"
"Sweden","BMI adults % overweight (>=25.0)","%","1/1/2001 0:00",42.7,"SWE"
"Sweden","BMI adults % overweight (>=25.0)","%","1/1/2009 0:00",45,"SWE"
"Sweden","BMI adults % pre-obese (25.0-29.99)","%","1/1/2009 0:00",33,"SWE"
"Sweden","BMI adults % underweight (<18.5)","%","1/1/2009 0:00",2,"SWE"
"Sweden","BMI females % normal (18.5-24.99)","%","1/1/2007 0:00",57,"SWE"
"Sweden","BMI females % normal (18.5-24.99)","%","1/1/2008 0:00",58,"SWE"
"Sweden","BMI females % normal (18.5-24.99)","%","1/1/2009 0:00",58,"SWE"
"Sweden","BMI females % obese (>=30.0)","%","1/1/1999 0:00",8.3,"SWE"
"Sweden","BMI females % obese (>=30.0)","%","1/1/2000 0:00",9.2,"SWE"
"Sweden","BMI females % obese (>=30.0)","%","1/1/2001 0:00",9.2,"SWE"
"Sweden","BMI females % obese (>=30.0)","%","1/1/2002 0:00",9.5,"SWE"
"Sweden","BMI females % obese (>=30.0)","%","1/1/2003 0:00",9.5,"SWE"
"Sweden","BMI females % obese (>=30.0)","%","1/1/2006 0:00",13,"SWE"
"Sweden","BMI females % obese (>=30.0)","%","1/1/2007 0:00",14,"SWE"
"Sweden","BMI females % obese (>=30.0)","%","1/1/2008 0:00",11,"SWE"
"Sweden","BMI females % obese (>=30.0)","%","1/1/2009 0:00",12,"SWE"
"Sweden","BMI females % overweight (>=25.0)","%","1/1/1999 0:00",33.6,"SWE"
"Sweden","BMI females % overweight (>=25.0)","%","1/1/2000 0:00",35.8,"SWE"
"Sweden","BMI females % overweight (>=25.0)","%","1/1/2001 0:00",35.8,"SWE"
"Sweden","BMI females % overweight (>=25.0)","%","1/1/2007 0:00",40,"SWE"
"Sweden","BMI females % overweight (>=25.0)","%","1/1/2008 0:00",39,"SWE"
"Sweden","BMI females % overweight (>=25.0)","%","1/1/2009 0:00",39,"SWE"
"Sweden","BMI females % pre-obese (25.0-29.99)","%","1/1/2007 0:00",26,"SWE"
"Sweden","BMI females % pre-obese (25.0-29.99)","%","1/1/2008 0:00",28,"SWE"
"Sweden","BMI females % pre-obese (25.0-29.99)","%","1/1/2009 0:00",27,"SWE"
"Sweden","BMI females % underweight (<18.5)","%","1/1/2007 0:00",3,"SWE"
"Sweden","BMI females % underweight (<18.5)","%","1/1/2008 0:00",3,"SWE"
"Sweden","BMI females % underweight (<18.5)","%","1/1/2009 0:00",3,"SWE"
"Sweden","BMI males % normal (18.5-24.99)","%","1/1/2007 0:00",46,"SWE"
"Sweden","BMI males % normal (18.5-24.99)","%","1/1/2008 0:00",45,"SWE"
"Sweden","BMI males % normal (18.5-24.99)","%","1/1/2009 0:00",45,"SWE"
"Sweden","BMI males % obese (>=30.0)","%","1/1/1999 0:00",8,"SWE"
"Sweden","BMI males % obese (>=30.0)","%","1/1/2000 0:00",9.3,"SWE"
"Sweden","BMI males % obese (>=30.0)","%","1/1/2001 0:00",9.3,"SWE"
"Sweden","BMI males % obese (>=30.0)","%","1/1/2002 0:00",10.4,"SWE"
"Sweden","BMI males % obese (>=30.0)","%","1/1/2003 0:00",10.4,"SWE"
"Sweden","BMI males % obese (>=30.0)","%","1/1/2006 0:00",11,"SWE"
"Sweden","BMI males % obese (>=30.0)","%","1/1/2007 0:00",11,"SWE"
"Sweden","BMI males % obese (>=30.0)","%","1/1/2008 0:00",12,"SWE"
"Sweden","BMI males % obese (>=30.0)","%","1/1/2009 0:00",13,"SWE"
"Sweden","BMI males % overweight (>=25.0)","%","1/1/1999 0:00",47.4,"SWE"
"Sweden","BMI males % overweight (>=25.0)","%","1/1/2000 0:00",49.6,"SWE"
"Sweden","BMI males % overweight (>=25.0)","%","1/1/2001 0:00",49.6,"SWE"
"Sweden","BMI males % overweight (>=25.0)","%","1/1/2007 0:00",53,"SWE"
"Sweden","BMI males % overweight (>=25.0)","%","1/1/2008 0:00",54,"SWE"
"Sweden","BMI males % overweight (>=25.0)","%","1/1/2009 0:00",54,"SWE"
"Sweden","BMI males % pre-obese (25.0-29.99)","%","1/1/2007 0:00",42,"SWE"
"Sweden","BMI males % pre-obese (25.0-29.99)","%","1/1/2008 0:00",42,"SWE"
"Sweden","BMI males % pre-obese (25.0-29.99)","%","1/1/2009 0:00",41,"SWE"
"Sweden","BMI males % underweight (<18.5)","%","1/1/2007 0:00",1,"SWE"
"Sweden","BMI males % underweight (<18.5)","%","1/1/2008 0:00",1,"SWE"
"Sweden","BMI males % underweight (<18.5)","%","1/1/2009 0:00",1,"SWE"
"Switzerland","BMI adults % normal (18.5-24.99)","%","1/1/2000 0:00",65.8,"CHE"
"Switzerland","BMI adults % normal (18.5-24.99)","%","1/1/2002 0:00",59,"CHE"
"Switzerland","BMI adults % normal (18.5-24.99)","%","1/1/2007 0:00",59.2,"CHE"
"Switzerland","BMI adults % obese (>=30.0)","%","1/1/2000 0:00",4.9,"CHE"
"Switzerland","BMI adults % obese (>=30.0)","%","1/1/2002 0:00",7.7,"CHE"
"Switzerland","BMI adults % obese (>=30.0)","%","1/1/2007 0:00",8.2,"CHE"
"Switzerland","BMI adults % overweight (>=25.0)","%","1/1/2000 0:00",30.1,"CHE"
"Switzerland","BMI adults % overweight (>=25.0)","%","1/1/2002 0:00",36.6,"CHE"
"Switzerland","BMI adults % overweight (>=25.0)","%","1/1/2007 0:00",37.3,"CHE"
"Switzerland","BMI adults % pre-obese (25.0-29.99)","%","1/1/2000 0:00",25.2,"CHE"
"Switzerland","BMI adults % pre-obese (25.0-29.99)","%","1/1/2002 0:00",29.3,"CHE"
"Switzerland","BMI adults % pre-obese (25.0-29.99)","%","1/1/2007 0:00",29.1,"CHE"
"Switzerland","BMI adults % underweight (<18.5)","%","1/1/2000 0:00",3.6,"CHE"
"Switzerland","BMI adults % underweight (<18.5)","%","1/1/2002 0:00",3.9,"CHE"
"Switzerland","BMI adults % underweight (<18.5)","%","1/1/2007 0:00",3.5,"CHE"
"Switzerland","BMI females % normal (18.5-24.99)","%","1/1/2000 0:00",71,"CHE"
"Switzerland","BMI females % normal (18.5-24.99)","%","1/1/2002 0:00",64.6,"CHE"
"Switzerland","BMI females % normal (18.5-24.99)","%","1/1/2007 0:00",65.5,"CHE"
"Switzerland","BMI females % obese (>=30.0)","%","1/1/2000 0:00",4,"CHE"
"Switzerland","BMI females % obese (>=30.0)","%","1/1/2002 0:00",7.5,"CHE"
"Switzerland","BMI females % obese (>=30.0)","%","1/1/2007 0:00",7.8,"CHE"
"Switzerland","BMI females % overweight (>=25.0)","%","1/1/2000 0:00",23,"CHE"
"Switzerland","BMI females % overweight (>=25.0)","%","1/1/2002 0:00",29.3,"CHE"
"Switzerland","BMI females % overweight (>=25.0)","%","1/1/2007 0:00",28.6,"CHE"
"Switzerland","BMI females % pre-obese (25.0-29.99)","%","1/1/2000 0:00",19,"CHE"
"Switzerland","BMI females % pre-obese (25.0-29.99)","%","1/1/2002 0:00",22,"CHE"
"Switzerland","BMI females % pre-obese (25.0-29.99)","%","1/1/2007 0:00",21,"CHE"
"Switzerland","BMI females % underweight (<18.5)","%","1/1/2000 0:00",5,"CHE"
"Switzerland","BMI females % underweight (<18.5)","%","1/1/2002 0:00",6.2,"CHE"
"Switzerland","BMI females % underweight (<18.5)","%","1/1/2007 0:00",5.9,"CHE"
"Switzerland","BMI males % normal (18.5-24.99)","%","1/1/2000 0:00",60,"CHE"
"Switzerland","BMI males % normal (18.5-24.99)","%","1/1/2002 0:00",53,"CHE"
"Switzerland","BMI males % normal (18.5-24.99)","%","1/1/2007 0:00",52.7,"CHE"
"Switzerland","BMI males % obese (>=30.0)","%","1/1/2000 0:00",6,"CHE"
"Switzerland","BMI males % obese (>=30.0)","%","1/1/2002 0:00",8,"CHE"
"Switzerland","BMI males % obese (>=30.0)","%","1/1/2007 0:00",8.7,"CHE"
"Switzerland","BMI males % overweight (>=25.0)","%","1/1/2000 0:00",38,"CHE"
"Switzerland","BMI males % overweight (>=25.0)","%","1/1/2002 0:00",45.4,"CHE"
"Switzerland","BMI males % overweight (>=25.0)","%","1/1/2007 0:00",46.3,"CHE"
"Switzerland","BMI males % pre-obese (25.0-29.99)","%","1/1/2000 0:00",32,"CHE"
"Switzerland","BMI males % pre-obese (25.0-29.99)","%","1/1/2002 0:00",37.5,"CHE"
"Switzerland","BMI males % pre-obese (25.0-29.99)","%","1/1/2007 0:00",37.6,"CHE"
"Switzerland","BMI males % underweight (<18.5)","%","1/1/2000 0:00",2,"CHE"
"Switzerland","BMI males % underweight (<18.5)","%","1/1/2002 0:00",1.6,"CHE"
"Switzerland","BMI males % underweight (<18.5)","%","1/1/2007 0:00",1,"CHE"
"Tajikistan","BMI females % moderate and severe thinness (<=17)","%","1/1/2003 0:00",2.8,"TJK"
"Tajikistan","BMI females % normal (18.5-24.99)","%","1/1/2003 0:00",65.8,"TJK"
"Tajikistan","BMI females % obese (>=30.0)","%","1/1/2003 0:00",7.1,"TJK"
"Tajikistan","BMI females % overweight (>=25.0)","%","1/1/2003 0:00",25.6,"TJK"
"Tajikistan","BMI females % pre-obese (25.0-29.99)","%","1/1/2003 0:00",18,"TJK"
"Thailand","BMI adults % normal (18.5-24.99)","%","1/1/2003 0:00",57,"THA"
"Thailand","BMI adults % obese (>=30.0)","%","1/1/2003 0:00",7.8,"THA"
"Thailand","BMI adults % overweight (>=25.0)","%","1/1/2003 0:00",31.5,"THA"
